
    wmo_id           termin   track_type   prof_type    type         level               4919          4906          4907          3147          4908          4909          4910          4911          4912          4913          4914          4915

      7755 | 20240709000000 |   10000000 |       1104 |          0 |     551.00 | 10000000.00 | 10000000.00 | 10000000.00 |      291.50 |        1.10 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 |        1.05 |        0.00 | 10000000.00
      7755 | 20240709000000 |   10000000 |       1104 |          0 |     581.00 |       10.26 |        0.30 |       40.00 |      291.90 |        1.10 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 |        1.06 |        0.00 | 10000000.00
      7755 | 20240709000000 |   10000000 |       1104 |          0 |     611.00 |       10.18 |        0.30 |       40.00 |      292.40 |        1.10 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 |        1.07 |        0.00 | 10000000.00
      7755 | 20240709000000 |   10000000 |       1104 |          0 |     641.00 |        9.99 |        0.30 |       40.00 |      292.90 |        1.10 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 |        1.07 |        0.00 | 10000000.00
      7755 | 20240709000000 |   10000000 |       1104 |          0 |     671.00 |        9.69 |        0.40 |       40.00 |      293.30 |        1.10 | 10000000.00 |       28.35 | 10000000.00 | 10000000.00 |        1.06 |        0.00 | 10000000.00
      7755 | 20240709000000 |   10000000 |       1104 |          0 |     701.00 |        9.40 |        0.40 |       40.00 |      293.60 |        1.00 | 10000000.00 |       33.30 | 10000000.00 | 10000000.00 |        1.06 |        0.00 | 10000000.00
      7755 | 20240709000000 |   10000000 |       1104 |          0 |     731.00 |        9.17 |        0.40 |       40.00 |      293.90 |        1.00 | 10000000.00 |       37.82 | 10000000.00 | 10000000.00 |        1.06 |        0.00 | 10000000.00
      7755 | 20240709000000 |   10000000 |       1104 |          0 |     761.00 |        8.99 |        0.40 |       40.00 |      294.20 |        1.00 | 10000000.00 |       42.10 | 10000000.00 | 10000000.00 |        1.06 |        0.00 | 10000000.00
      7755 | 20240709000000 |   10000000 |       1104 |          0 |     791.00 |        8.86 |        0.40 |       40.00 |      294.30 |        0.90 | 10000000.00 |       45.97 | 10000000.00 | 10000000.00 |        1.05 |        0.00 | 10000000.00
      7755 | 20240709000000 |   10000000 |       1104 |          0 |     821.00 |        8.77 |        0.40 |       40.00 |      294.30 |        0.90 | 10000000.00 |       49.72 | 10000000.00 | 10000000.00 |        1.05 |        0.00 | 10000000.00
      7755 | 20240709000000 |   10000000 |       1104 |          0 |     851.00 |        8.67 |        0.40 |       40.00 |      294.00 |        0.90 | 10000000.00 |       53.23 | 10000000.00 | 10000000.00 |        1.04 |        0.00 | 10000000.00
      7755 | 20240709000000 |   10000000 |       1104 |          0 |     881.00 |        8.58 |        0.40 |       40.00 |      293.60 |        0.90 | 10000000.00 |       56.99 | 10000000.00 | 10000000.00 |        1.04 |        0.00 | 10000000.00
      7755 | 20240709000000 |   10000000 |       1104 |          0 |     911.00 |        8.51 |        0.40 |       40.00 |      293.20 |        0.90 | 10000000.00 |       60.93 | 10000000.00 | 10000000.00 |        1.04 |        0.00 | 10000000.00
