
    wmo_id           termin   track_type   prof_type    type         level               4919          4906          4907          3147          4908          4909          4910          4911          4912          4913          4914          4915

      7755 | 20240709060000 |   10000000 |       1104 |          0 |     551.00 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 |        1.09 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |     581.00 |       10.00 |        0.30 |       40.00 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 |        1.12 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |     611.00 |       10.21 |        0.40 |       40.00 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 |        1.13 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |     641.00 |       10.22 |        0.40 |       40.00 |      290.70 |        1.00 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 |        1.14 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |     671.00 |       10.04 |        0.40 |       40.00 |      291.20 |        1.10 | 10000000.00 |       30.15 | 10000000.00 | 10000000.00 |        1.14 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |     701.00 |        9.80 |        0.40 |       40.00 |      291.80 |        1.00 | 10000000.00 |       34.99 | 10000000.00 | 10000000.00 |        1.12 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |     731.00 |        9.56 |        0.40 |       40.00 |      292.30 |        1.00 | 10000000.00 |       39.33 | 10000000.00 | 10000000.00 |        1.10 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |     761.00 |        9.36 |        0.40 |       40.00 |      292.60 |        0.90 | 10000000.00 |       43.39 | 10000000.00 | 10000000.00 |        1.09 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |     791.00 |        9.27 |        0.40 |       40.00 |      292.70 |        0.80 | 10000000.00 |       46.95 | 10000000.00 | 10000000.00 |        1.08 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |     821.00 |        9.17 |        0.40 |       40.00 |      292.60 |        0.70 | 10000000.00 |       50.34 | 10000000.00 | 10000000.00 |        1.08 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |     851.00 |        9.00 |        0.40 |       40.00 |      292.30 |        0.70 | 10000000.00 |       53.45 | 10000000.00 | 10000000.00 |        1.07 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |     881.00 |        8.81 |        0.40 |       40.00 |      292.00 |        0.70 | 10000000.00 |       56.67 | 10000000.00 | 10000000.00 |        1.06 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |     911.00 |        8.65 |        0.40 |       40.00 |      291.80 |        0.80 | 10000000.00 |       60.00 | 10000000.00 | 10000000.00 |        1.05 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |     941.00 |        8.58 |        0.40 |       40.00 |      291.80 |        0.80 | 10000000.00 |       63.78 | 10000000.00 | 10000000.00 |        1.04 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |     971.00 |        8.61 |        0.40 |       40.00 |      292.10 |        0.90 | 10000000.00 |       68.08 | 10000000.00 | 10000000.00 |        1.04 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |    1001.00 |        8.67 |        0.40 |       40.00 |      292.50 |        0.90 | 10000000.00 |       72.90 | 10000000.00 | 10000000.00 |        1.04 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |    1031.00 |        8.71 |        0.40 |       40.00 |      292.80 |        0.90 | 10000000.00 |       78.22 | 10000000.00 | 10000000.00 |        1.04 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |    1061.00 |        8.71 |        0.30 |       40.00 |      293.10 |        0.80 | 10000000.00 |       83.72 | 10000000.00 | 10000000.00 |        1.03 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |    1091.00 |        8.74 |        0.30 |       40.00 |      293.10 |        0.70 | 10000000.00 |       89.55 | 10000000.00 | 10000000.00 |        1.03 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |    1121.00 |        8.78 |        0.30 |       40.00 |      292.90 |        0.70 | 10000000.00 |       95.83 | 10000000.00 | 10000000.00 |        1.03 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |    1151.00 |        8.81 |        0.30 |       40.00 |      292.70 |        0.70 | 10000000.00 |      102.36 | 10000000.00 | 10000000.00 |        1.02 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |    1181.00 |        8.84 |        0.30 |       40.00 |      292.50 |        0.70 | 10000000.00 |      109.87 | 10000000.00 | 10000000.00 |        1.02 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |    1211.00 |        8.83 |        0.30 |       40.00 |      292.30 |        0.70 | 10000000.00 |      118.13 | 10000000.00 | 10000000.00 |        1.02 |        0.00 | 10000000.00
      7755 | 20240709060000 |   10000000 |       1104 |          0 |    1241.00 |        8.80 |        0.30 |       40.00 |      292.20 |        0.70 | 10000000.00 |      127.69 | 10000000.00 | 10000000.00 |        1.03 |        0.00 | 10000000.00
