
    wmo_id           termin   track_type   prof_type    type         level               4919          4906          4907          3147          4908          4909          4910          4911          4912          4913          4914          4915

      7755 | 20240709010000 |   10000000 |       1104 |          0 |     551.00 | 10000000.00 | 10000000.00 | 10000000.00 |      292.40 |        1.20 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 |        1.07 |        0.00 | 10000000.00
      7755 | 20240709010000 |   10000000 |       1104 |          0 |     581.00 |       11.58 |        0.40 |       40.00 |      293.10 |        1.20 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 |        1.09 |        0.00 | 10000000.00
      7755 | 20240709010000 |   10000000 |       1104 |          0 |     611.00 |       11.58 |        0.50 |       40.00 |      293.80 |        1.10 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 |        1.09 |        0.00 | 10000000.00
      7755 | 20240709010000 |   10000000 |       1104 |          0 |     641.00 |       11.22 |        0.40 |       40.00 |      294.30 |        0.90 | 10000000.00 | 10000000.00 | 10000000.00 | 10000000.00 |        1.10 |        0.00 | 10000000.00
      7755 | 20240709010000 |   10000000 |       1104 |          0 |     671.00 |       10.69 |        0.40 |       40.00 |      294.40 |        0.80 | 10000000.00 |       29.58 | 10000000.00 | 10000000.00 |        1.08 |        0.00 | 10000000.00
      7755 | 20240709010000 |   10000000 |       1104 |          0 |     701.00 |       10.16 |        0.40 |       40.00 |      294.40 |        0.70 | 10000000.00 |       34.41 | 10000000.00 | 10000000.00 |        1.07 |        0.00 | 10000000.00
      7755 | 20240709010000 |   10000000 |       1104 |          0 |     731.00 |        9.77 |        0.40 |       40.00 |      294.20 |        0.70 | 10000000.00 |       38.76 | 10000000.00 | 10000000.00 |        1.06 |        0.00 | 10000000.00
      7755 | 20240709010000 |   10000000 |       1104 |          0 |     761.00 |        9.57 |        0.40 |       40.00 |      294.00 |        0.70 | 10000000.00 |       42.84 | 10000000.00 | 10000000.00 |        1.06 |        0.00 | 10000000.00
      7755 | 20240709010000 |   10000000 |       1104 |          0 |     791.00 |        9.49 |        0.40 |       40.00 |      293.90 |        0.70 | 10000000.00 |       46.84 | 10000000.00 | 10000000.00 |        1.06 |        0.00 | 10000000.00
      7755 | 20240709010000 |   10000000 |       1104 |          0 |     821.00 |        9.41 |        0.40 |       40.00 |      293.80 |        0.70 | 10000000.00 |       50.73 | 10000000.00 | 10000000.00 |        1.06 |        0.00 | 10000000.00
      7755 | 20240709010000 |   10000000 |       1104 |          0 |     851.00 |        9.32 |        0.40 |       40.00 |      293.70 |        0.70 | 10000000.00 |       54.45 | 10000000.00 | 10000000.00 |        1.05 |        0.00 | 10000000.00
      7755 | 20240709010000 |   10000000 |       1104 |          0 |     881.00 |        9.22 |        0.40 |       40.00 |      293.70 |        0.70 | 10000000.00 |       58.30 | 10000000.00 | 10000000.00 |        1.04 |        0.00 | 10000000.00
      7755 | 20240709010000 |   10000000 |       1104 |          0 |     911.00 |        9.12 |        0.40 |       40.00 |      293.70 |        0.70 | 10000000.00 |       62.29 | 10000000.00 | 10000000.00 |        1.03 |        0.00 | 10000000.00
      7755 | 20240709010000 |   10000000 |       1104 |          0 |     941.00 |        9.04 |        0.40 |       40.00 |      293.60 |        0.70 | 10000000.00 |       66.87 | 10000000.00 | 10000000.00 |        1.03 |        0.00 | 10000000.00
      7755 | 20240709010000 |   10000000 |       1104 |          0 |     971.00 |        8.99 |        0.40 |       40.00 |      293.50 |        0.70 | 10000000.00 |       71.83 | 10000000.00 | 10000000.00 |        1.02 |        0.00 | 10000000.00
